_id,id,likes,private,downloads,tags,pipeline_tag,library_name,createdAt,modelId
63bfcf5e1793b0c31ca3a95d,Lykon/DreamShaper,964,False,73125,"['diffusers', 'stable-diffusion', 'stable-diffusion-diffusers', 'text-to-image', 'art', 'artistic', 'anime', 'en', 'doi:10.57967/hf/0453', 'license:other', 'autotrain_compatible', 'diffusers:StableDiffusionPipeline', 'region:us']",text-to-image,diffusers,2023-01-12T09:14:06.000Z,Lykon/DreamShaper
62f3adff279252f3f1142f63,CompVis/stable-diffusion,961,False,0,"['stable-diffusion', 'text-to-image', 'arxiv:2207.12598', 'license:creativeml-openrail-m', 'region:us']",text-to-image,,2022-08-10T13:09:19.000Z,CompVis/stable-diffusion
6447714d3411a0902bad9607,tiiuae/falcon-7b-instruct,960,False,178785,"['transformers', 'pytorch', 'coreml', 'safetensors', 'falcon', 'text-generation', 'conversational', 'custom_code', 'en', 'dataset:tiiuae/falcon-refinedweb', 'arxiv:2205.14135', 'arxiv:1911.02150', 'arxiv:2005.14165', 'arxiv:2104.09864', 'arxiv:2306.01116', 'license:apache-2.0', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2023-04-25T06:21:01.000Z,tiiuae/falcon-7b-instruct
664a15bb0e5395fb529b1258,microsoft/Phi-3-vision-128k-instruct,958,False,25941,"['transformers', 'safetensors', 'phi3_v', 'text-generation', 'nlp', 'code', 'vision', 'conversational', 'custom_code', 'multilingual', 'license:mit', 'autotrain_compatible', 'region:us']",text-generation,transformers,2024-05-19T15:07:39.000Z,microsoft/Phi-3-vision-128k-instruct
67d3b141d8b6e20c6d009c8b,manycore-research/SpatialLM-Llama-1B,955,False,18649,"['transformers', 'safetensors', 'spatiallm_llama', 'text-generation', 'conversational', 'base_model:meta-llama/Llama-3.2-1B-Instruct', 'base_model:finetune:meta-llama/Llama-3.2-1B-Instruct', 'license:llama3.2', 'autotrain_compatible', 'endpoints_compatible', 'region:us']",text-generation,transformers,2025-03-14T04:32:01.000Z,manycore-research/SpatialLM-Llama-1B
635ae2801f1698d824b4a239,nitrosocke/mo-di-diffusion,953,False,2826,"['diffusers', 'stable-diffusion', 'text-to-image', 'license:creativeml-openrail-m', 'autotrain_compatible', 'endpoints_compatible', 'diffusers:StableDiffusionPipeline', 'region:us']",text-to-image,diffusers,2022-10-27T19:56:48.000Z,nitrosocke/mo-di-diffusion
6443f40b5298d19c9cfea637,OpenAssistant/oasst-sft-6-llama-30b-xor,944,False,0,"['arxiv:2304.07327', 'license:other', 'region:us']",,,2023-04-22T14:49:47.000Z,OpenAssistant/oasst-sft-6-llama-30b-xor
647e99df10b7a3b157196811,moka-ai/m3e-base,940,False,162520,"['sentence-transformers', 'pytorch', 'safetensors', 'bert', 'embedding', 'text-embedding', 'zh', 'en', 'region:us']",,sentence-transformers,2023-06-06T02:28:47.000Z,moka-ai/m3e-base
64de78eae44c1c0fa8d0136b,stabilityai/control-lora,935,False,0,"['text-to-image', 'stable-diffusion', 'en', 'license:other', 'region:us']",text-to-image,,2023-08-17T19:45:46.000Z,stabilityai/control-lora
66ab96ab48b45330b7ef68a0,comfyanonymous/flux_text_encoders,933,False,0,"['license:apache-2.0', 'region:us']",,,2024-08-01T14:07:39.000Z,comfyanonymous/flux_text_encoders
6695cd12321386ed51d7bc22,meta-llama/Llama-3.1-405B,926,False,20100,"['transformers', 'safetensors', 'llama', 'text-generation', 'facebook', 'meta', 'pytorch', 'llama-3', 'en', 'de', 'fr', 'it', 'pt', 'hi', 'es', 'th', 'arxiv:2204.05149', 'license:llama3.1', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2024-07-16T01:29:54.000Z,meta-llama/Llama-3.1-405B
65f98c0619efe1381b9514a5,ByteDance/AnimateDiff-Lightning,923,False,148730,"['diffusers', 'text-to-video', 'stable-diffusion', 'animatediff', 'arxiv:2403.12706', 'license:creativeml-openrail-m', 'region:us']",text-to-video,diffusers,2024-03-19T12:58:46.000Z,ByteDance/AnimateDiff-Lightning
649e866b9badc2e0a464292e,intfloat/multilingual-e5-large,921,False,1930108,"['sentence-transformers', 'pytorch', 'onnx', 'safetensors', 'openvino', 'xlm-roberta', 'mteb', 'Sentence Transformers', 'sentence-similarity', 'feature-extraction', 'multilingual', 'af', 'am', 'ar', 'as', 'az', 'be', 'bg', 'bn', 'br', 'bs', 'ca', 'cs', 'cy', 'da', 'de', 'el', 'en', 'eo', 'es', 'et', 'eu', 'fa', 'fi', 'fr', 'fy', 'ga', 'gd', 'gl', 'gu', 'ha', 'he', 'hi', 'hr', 'hu', 'hy', 'id', 'is', 'it', 'ja', 'jv', 'ka', 'kk', 'km', 'kn', 'ko', 'ku', 'ky', 'la', 'lo', 'lt', 'lv', 'mg', 'mk', 'ml', 'mn', 'mr', 'ms', 'my', 'ne', 'nl', 'no', 'om', 'or', 'pa', 'pl', 'ps', 'pt', 'ro', 'ru', 'sa', 'sd', 'si', 'sk', 'sl', 'so', 'sq', 'sr', 'su', 'sv', 'sw', 'ta', 'te', 'th', 'tl', 'tr', 'ug', 'uk', 'ur', 'uz', 'vi', 'xh', 'yi', 'zh', 'arxiv:2402.05672', 'arxiv:2108.08787', 'arxiv:2104.08663', 'arxiv:2210.07316', 'license:mit', 'model-index', 'autotrain_compatible', 'text-embeddings-inference', 'endpoints_compatible', 'region:us']",feature-extraction,sentence-transformers,2023-06-30T07:38:19.000Z,intfloat/multilingual-e5-large
655b86f4ce055ed40a5cedab,stabilityai/stable-video-diffusion-img2vid,910,False,103970,"['diffusers', 'safetensors', 'image-to-video', 'license:other', 'diffusers:StableVideoDiffusionPipeline', 'region:us']",image-to-video,diffusers,2023-11-20T16:19:00.000Z,stabilityai/stable-video-diffusion-img2vid
66d99c7e7577df8b2d4cff73,jinaai/jina-embeddings-v3,901,False,3197850,"['transformers', 'pytorch', 'onnx', 'safetensors', 'feature-extraction', 'sentence-similarity', 'mteb', 'sentence-transformers', 'custom_code', 'multilingual', 'af', 'am', 'ar', 'as', 'az', 'be', 'bg', 'bn', 'br', 'bs', 'ca', 'cs', 'cy', 'da', 'de', 'el', 'en', 'eo', 'es', 'et', 'eu', 'fa', 'fi', 'fr', 'fy', 'ga', 'gd', 'gl', 'gu', 'ha', 'he', 'hi', 'hr', 'hu', 'hy', 'id', 'is', 'it', 'ja', 'jv', 'ka', 'kk', 'km', 'kn', 'ko', 'ku', 'ky', 'la', 'lo', 'lt', 'lv', 'mg', 'mk', 'ml', 'mn', 'mr', 'ms', 'my', 'ne', 'nl', 'no', 'om', 'or', 'pa', 'pl', 'ps', 'pt', 'ro', 'ru', 'sa', 'sd', 'si', 'sk', 'sl', 'so', 'sq', 'sr', 'su', 'sv', 'sw', 'ta', 'te', 'th', 'tl', 'tr', 'ug', 'uk', 'ur', 'uz', 'vi', 'xh', 'yi', 'zh', 'arxiv:2409.10173', 'license:cc-by-nc-4.0', 'model-index', 'region:eu']",feature-extraction,transformers,2024-09-05T11:56:46.000Z,jinaai/jina-embeddings-v3
678dc4948b0ce22ae88ee52e,deepseek-ai/DeepSeek-R1-Zero,901,False,5587,"['transformers', 'safetensors', 'deepseek_v3', 'text-generation', 'conversational', 'custom_code', 'arxiv:2501.12948', 'license:mit', 'autotrain_compatible', 'endpoints_compatible', 'fp8', 'region:us']",text-generation,transformers,2025-01-20T03:35:48.000Z,deepseek-ai/DeepSeek-R1-Zero
65bd0d057c6ad1994bad7377,stabilityai/stable-video-diffusion-img2vid-xt-1-1,898,False,87811,"['diffusers', 'safetensors', 'image-to-video', 'license:other', 'diffusers:StableVideoDiffusionPipeline', 'region:us']",image-to-video,diffusers,2024-02-02T15:40:53.000Z,stabilityai/stable-video-diffusion-img2vid-xt-1-1
6798dbe54a10be7109f954f2,mistralai/Mistral-Small-24B-Instruct-2501,897,False,918507,"['vllm', 'safetensors', 'mistral', 'text-generation', 'transformers', 'conversational', 'en', 'fr', 'de', 'es', 'it', 'pt', 'zh', 'ja', 'ru', 'ko', 'base_model:mistralai/Mistral-Small-24B-Base-2501', 'base_model:finetune:mistralai/Mistral-Small-24B-Base-2501', 'license:apache-2.0', 'text-generation-inference', 'region:us']",text-generation,vllm,2025-01-28T13:30:13.000Z,mistralai/Mistral-Small-24B-Instruct-2501
66eaedefece5ee215637cc82,meta-llama/Llama-3.2-1B-Instruct,890,False,2312141,"['transformers', 'safetensors', 'llama', 'text-generation', 'facebook', 'meta', 'pytorch', 'llama-3', 'conversational', 'en', 'de', 'fr', 'it', 'pt', 'hi', 'es', 'th', 'arxiv:2204.05149', 'arxiv:2405.16406', 'license:llama3.2', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2024-09-18T15:12:47.000Z,meta-llama/Llama-3.2-1B-Instruct
